plan,district,GOV,SOS,USH,USS,WAG,WSA,WST,predict_v1,predicted_dem_win,predict_v2,predict_avg,final_wsa,predict_party2tot,contested_2022
People's Map Commission,3,-2.637670065089859,-5.2514941178682495,-68.94328562958177,-7.177865115163123,-3.7399789257459903,-11.304710667274351,-8.065145446268984,-7.510362351441523,0,-8.475992622000202,-5.40516488806699,-8.475992622000202,22621.210554773046,NA
People's Map Commission,4,3.637345981710094,0.3791607679668907,-67.22266725652068,-1.6950876406585047,1.7004039971455276,-4.859023179882377,-2.5312727649145828,-2.608417593396605,0,-4.4078087114643765,0.2778473933206336,-4.4078087114643765,27266.742880438796,NA
People's Map Commission,5,-17.147652993926776,-20.21737350245,-74.22650469287206,-22.25515010165945,-18.795595853330756,-24.30030560209136,-23.09345322262938,-23.67586295690107,0,-24.023873142353107,-20.322963042886588,-24.023873142353107,27694.19582336543,NA
People's Map Commission,6,19.172420922602424,15.578558065529634,-58.32164656622597,14.570188721283513,17.691181090039326,14.836776406522134,14.44308786452922,14.568007125529103,1,17.2713427028227,16.46921964961362,17.2713427028227,17742.017597729515,NA
People's Map Commission,7,59.64340749038026,55.482304876057086,54.741917311366265,57.238042257883194,56.99178656315817,77.60345760296354,54.71014478614803,60.06957153873272,1,57.07060008855227,57.145845274392414,57.07060008855227,26736.61880143809,NA
People's Map Commission,8,48.288673556642415,44.106062392580306,44.351136919722634,44.51314896108911,45.16858820431345,57.103916246409035,44.3655811740487,45.222443960925965,1,45.54390937734985,45.58399797402342,45.54390937734985,10224.897771186497,NA
People's Map Commission,9,49.693314470014926,46.24947253431223,45.51802901005112,46.83994549708467,47.9074780985278,55.70113644446244,45.88812758529206,48.96340128876923,1,47.83109024785972,47.58221641272986,47.83109024785972,11518.277623587062,NA
People's Map Commission,10,80.66111321188357,77.5571829501846,79.00610183046233,80.23595785255806,78.7980267545977,98.69446858758027,78.20998035365832,85.03414563260431,1,79.2790619184554,79.47626954317442,79.2790619184554,21037.981902833177,NA
People's Map Commission,11,41.12183158143658,38.91949946082172,38.50883335774828,39.05274923325292,39.39000266592922,41.20379065607454,38.2825515049682,41.223208283165185,1,40.01535791905157,39.46178374639673,40.01535791905157,18151.494690732346,NA
People's Map Commission,12,64.53403083482736,61.884431163914975,62.117591918462026,63.49225958228101,62.41265060300394,64.49336227824818,61.58760978236486,67.2297241795199,1,63.07039228804678,63.0066377006193,63.07039228804678,20165.77533547852,NA
People's Map Commission,13,12.960791761633878,9.434405014278118,6.288507603571791,8.343364298661115,9.386456355998767,9.821607689156409,5.978217700271587,7.870008997698621,1,9.766650945809383,9.167207529141336,9.766650945809383,30590.007517672508,NA
People's Map Commission,14,-9.405608885998957,-13.453438531524863,-17.89014387823076,-15.17422100685809,-13.240140403925244,-15.833234162276916,-17.232551300263204,-17.267894525941507,0,-18.65920740782721,-13.763130399261374,-18.65920740782721,33152.41485743228,NA
People's Map Commission,15,-5.166952929459917,-8.719278425286465,-12.78687168405842,-10.048905046468942,-8.694639237940704,-51.622647872946246,-11.225916099413446,-11.69233950714251,0,-12.92802357856399,-8.784103328320752,-12.92802357856399,24872.47453317426,NA
People's Map Commission,16,83.25234298498538,78.7029056584297,81.07508820195221,82.97397221067956,81.14591165053295,98.82174169058445,80.3914737292996,88.01223884879111,1,81.65940892093192,81.94092514387438,81.65940892093192,21200.214123544712,NA
People's Map Commission,17,64.35037526811765,60.879966485306,60.22015567829359,62.82568441419826,62.04615484885869,72.13120742728356,60.240258416507665,66.45524578496233,1,62.342622850114026,62.36561823692056,62.342622850114026,25696.360825128686,NA
People's Map Commission,18,74.41797668827947,69.95108932651361,71.85698840835899,73.48293799348605,71.43727323765975,98.43555342623269,70.48860949054145,77.5943135480996,1,72.15983360917838,72.45669935249168,72.15983360917838,17496.786139650074,NA
People's Map Commission,19,6.337805013085129,4.628971633441559,-1.2923544772302176,1.48573301058737,4.429622514269116,-5.441238097077089,1.5434492483167197,0.6266750101936464,1,4.453110556205545,3.4491524465645833,4.453110556205545,26180.753971972823,NA
People's Map Commission,20,17.726855081296993,16.237483306688095,12.663141121414862,13.435880922285865,16.109050328394925,13.98375476518764,14.042169082277484,13.227539181669716,1,16.183666913521296,15.328488853563815,16.183666913521296,21199.53406420412,NA
People's Map Commission,21,17.236330067263633,15.001202326672342,12.131340749298348,13.570714715242213,15.204453244307398,1.2029513363426614,13.48084136727239,13.697327277045336,1,15.745910017608189,14.873084848521408,15.745910017608189,21345.909038298836,NA
People's Map Commission,22,-21.52692358016757,-24.666963396090345,-88.03398448564589,-25.81577144552347,-24.112176719888424,-25.63283976040609,-27.21536702805935,-27.237918212675087,0,-27.07318440826237,-24.667559693409704,-27.07318440826237,32916.123691023786,NA
People's Map Commission,23,18.79786740574844,14.69818869008575,-20.66155371505891,13.866289411010246,15.128622041763816,15.636651177390636,10.845930386469076,13.622351590177157,1,15.066470510382333,14.659677311247897,15.066470510382333,34474.71275348702,NA
People's Map Commission,24,48.098410802078874,45.68735421821746,37.563724135730595,45.96423336867116,45.96935943463626,64.83269125872248,44.35307385284492,48.45070320418537,1,46.41147411069816,46.096269364557806,46.41147411069816,24632.452449024735,NA
People's Map Commission,25,-11.95029442051303,-12.120618045969312,-94.93740694041291,-17.0348959858048,-11.390446135056836,-72.6402147209948,-16.220305516778165,-17.767353549454707,0,-18.15989667413651,-14.148985514538207,-18.15989667413651,24709.12276506996,NA
People's Map Commission,26,5.580866057080597,3.512349494471012,-90.29469296248386,1.1254709363616775,3.695299482728415,-24.9638066422721,0.8935629003911261,0.5462383946529449,1,3.8957769459135325,2.823799844140454,3.8957769459135325,22272.81524440885,NA
People's Map Commission,27,-28.098639575155104,-28.57657386932992,-85.79424566813445,-32.286106382495575,-27.102322538809936,-92.11847811484564,-32.35687573191227,-32.65301612629329,0,-31.595436430370476,-29.96098605709322,-31.595436430370476,29138.345036327122,NA
People's Map Commission,28,-23.66969322529402,-26.61982802229937,-28.601240981408,-27.968951165902062,-27.179674855626757,-27.223094280597703,-27.38670778525419,-30.574656663453958,0,-30.361283229164428,-26.551256758019257,-30.361283229164428,26782.634624529142,NA
People's Map Commission,29,-23.88535064848642,-26.380679287221664,-29.460725247905135,-29.02724695566579,-26.031137677447298,-74.12686154175319,-27.315105200978717,-31.8003089335093,0,-31.76129677060147,-26.56471012064456,-31.76129677060147,26073.307665774784,NA
People's Map Commission,30,0.1634777756283845,-3.070135055691553,-3.937148329720719,-3.35029469994112,-3.082438349672018,-5.984625365444329,-4.560630026350276,-3.966611264990595,0,-4.924370568294663,-2.707471325083757,-4.924370568294663,27765.003545014668,NA
People's Map Commission,31,-15.716451817206996,-24.045268837702228,-25.455422694735397,-20.56992365192316,-19.44125744332793,-24.945208704970096,-22.442938190359413,-22.443280030916377,0,-23.027253251897424,-19.542642775704376,-23.027253251897424,25081.228219348344,NA
People's Map Commission,32,-28.718206342863844,-31.604396944344497,-37.35927142788661,-32.83212591763614,-30.422859469740693,-50.95069635128715,-33.21317840582284,-34.35436858461194,0,-33.5430462134636,-31.29659253401588,-33.5430462134636,26472.977239714823,NA
People's Map Commission,33,0.02485642721043457,-3.934286897064731,-7.072158614759472,-4.369215857578501,-3.299142169349356,-21.27278672916116,-5.3574465976603705,-5.545000265293353,0,-6.8764516164735365,-3.2502370493444483,-6.8764516164735365,24262.875076227614,NA
People's Map Commission,34,-17.48824566527403,-19.05378451013771,-22.323671015194897,-22.58121532222399,-16.296001279362105,-44.47761532932698,-21.320006155505983,-23.37117711477189,0,-23.336337212171046,-19.421367105591525,-23.336337212171046,29411.21680772129,NA
People's Map Commission,35,-22.58606651228962,-24.20079733630872,-36.7191283878544,-26.9971225017397,-22.359201324312465,-64.44425539034528,-26.36678602368173,-27.87346608994321,0,-27.342716441354,-24.577294090505877,-27.342716441354,26620.77078411823,NA
People's Map Commission,36,-33.26581911426349,-34.503448565363946,-70.12163078651348,-37.55932852958992,-32.468025461312436,-42.86014295875499,-36.55319884680928,-38.62246200374136,0,-37.291538017036686,-34.96159298799378,-37.291538017036686,27678.555616298767,NA
People's Map Commission,37,-37.74743686930911,-38.99108404953843,-43.02178266827543,-41.190931680583965,-39.33287760516459,-57.07994165544348,-41.514769924239985,-42.66773812711287,0,-40.981230412330916,-39.94650401982442,-40.981230412330916,29397.713429912354,NA
People's Map Commission,38,-33.54310013448891,-35.946922171098564,-39.88348615467161,-37.843044199660575,-35.74236655128541,-52.015864717342275,-38.70569058433944,-39.70667646543181,0,-38.73124471960327,-36.458550367443586,-38.73124471960327,31568.74490150581,NA
People's Map Commission,39,-26.16016046879149,-26.55119975548188,-71.36399300244103,-28.466645934106328,-26.50326431110523,-86.39429586751652,-28.89293500913376,-28.328488400150647,0,-26.75013715495673,-27.5057514307842,-26.75013715495673,25415.06010692356,NA
People's Map Commission,40,-28.171256432830972,-30.13631448237689,-76.89069415299969,-32.55890685144055,-28.412108199954993,-46.72996634933958,-32.0274364268265,-33.81449014429937,0,-32.97402056683365,-30.292426977763252,-32.97402056683365,25884.594658551927,NA
People's Map Commission,41,-35.90609464754616,-37.68827097834523,-80.36399851987471,-39.85638956124278,-35.71628666141208,-51.625443753569655,-39.95970525340522,-40.75792126569846,0,-39.19645422821142,-37.85961903090156,-39.19645422821142,28261.898289604476,NA
People's Map Commission,42,-36.96883350651288,-38.460803430116975,-79.41028406038146,-42.21318203107827,-37.602405903067805,-41.094392526691855,-41.4722059917836,-44.47613181190125,0,-43.48527658966825,-39.56415685811064,-43.48527658966825,28732.734128811542,NA
People's Map Commission,43,13.031841820430772,7.254170125485398,6.039985360473149,7.801752218233898,8.438536759433434,4.198190629746568,7.315665387930526,5.912342828079458,1,9.51606361136589,9.146949046507157,9.51606361136589,29898.229835156435,NA
People's Map Commission,44,26.496726386488135,18.39935717272354,16.707344419660096,21.169552181527347,21.392245188692844,24.930075843795834,20.915253690053554,19.40332896335837,1,22.4556219348766,22.49344436169047,22.4556219348766,22291.155478857774,NA
People's Map Commission,45,6.946148844873784,-3.8194579417258954,-0.046758649192713,0.7655357416195552,0.9432932712598818,-1.5625182716251518,0.21214882827541023,-2.4663938497233078,0,-5.30683137516921,2.2167816715071575,-5.30683137516921,19538.405566292582,NA
People's Map Commission,46,38.84372204832853,33.86588425797365,34.5352588505358,34.384539334888906,33.52566780418179,34.00250493990461,31.970843828865657,34.12823767418292,1,34.41594642365148,34.68119325406622,34.41594642365148,29103.327872601483,NA
People's Map Commission,47,67.52521695875004,63.90243696593312,64.64378177411592,64.51362630239207,64.72307362475007,76.05166152925871,63.199130487672974,66.84966223924111,1,64.63910727468561,64.9902618433913,64.63910727468561,31068.597105379,NA
People's Map Commission,48,36.66803284294011,32.690033512380815,33.076041716587696,32.183195898346725,32.033902574185376,25.29440924266379,31.273099657252267,31.653346030475156,1,32.93864296583709,33.03955774318112,32.93864296583709,32333.588908432328,NA
People's Map Commission,49,-7.605443426327968,-11.014604634647856,-13.504767954133234,-14.55049130761421,-13.591779622658889,-27.266620014548405,-14.285642026913315,-18.964069401206032,0,-21.19391401569858,-12.508339095878595,-21.19391401569858,22886.63692452587,NA
People's Map Commission,50,0.13725653273454763,-3.404422496188669,-4.164500710691205,-7.069227371903381,-1.242390774010832,-13.468027681943427,-4.731565140754873,-9.854329928136611,0,-12.12868989982191,-3.2264816884836343,-12.12868989982191,25358.653185567466,NA
People's Map Commission,51,20.678725023289296,16.072871095406967,16.318561730145987,14.599768276072789,14.584474716419573,12.06265687413488,14.084112607181648,11.863827330481797,1,15.833849721046688,15.986770155740825,15.833849721046688,29878.80453888668,NA
People's Map Commission,52,-32.961619290742426,-33.955941238647966,-98.18345492886272,-36.250089859745835,-34.20603350872078,-64.62606766060411,-36.812722271157995,-37.23356316410424,0,-35.74849958430992,-35.057616232591755,-35.74849958430992,25315.68937071084,NA
People's Map Commission,53,-20.612866197363395,-23.412567560823184,-94.65407329619346,-26.104906147591137,-21.299976011658337,-62.09211043186441,-26.16919799685836,-27.651769180108317,0,-27.82286669859185,-23.546736588367807,-27.82286669859185,30462.79744707331,NA
People's Map Commission,54,14.71415918095632,10.513900593769064,-90.08739047990704,9.890329073592042,13.373193946478978,0.949755786036066,9.303058422689093,9.834441018764473,1,12.719839469283212,11.820185155929108,12.719839469283212,20617.98016208833,NA
People's Map Commission,55,6.1391228026232145,2.3642664403774827,-92.38857239720984,1.3753319717608292,4.743740137259151,1.6153059104120904,0.3919814210435413,1.1441709450643593,1,4.259096179304427,3.162544083171684,4.259096179304427,24774.430316137674,NA
People's Map Commission,56,0.22326804842573988,-3.8208647896978754,-68.95425764860046,-4.869659441040436,-1.4660407230850658,-6.664157857259778,-6.2742103428031,-5.479617987079484,0,-6.937743283641873,-3.0966606146257156,-6.937743283641873,26344.072055587993,NA
People's Map Commission,57,18.990536322969636,15.013951891187771,-59.159683826622846,14.420598852718705,17.15717181191076,-14.906345276344934,13.502452627525862,14.52706849913903,1,16.767838463494314,16.01768990378124,16.767838463494314,23927.21384589528,NA
People's Map Commission,58,-38.147992274453024,-39.32320124819256,-43.54092962336157,-41.621400015292664,-39.61215946531169,-50.10716804837949,-41.78906006758054,-43.123010071170796,0,-41.407845523778136,-40.292652955659484,-41.407845523778136,30360.403462646507,NA
People's Map Commission,59,-37.858640318800056,-38.32369449558949,-96.19415884862477,-41.75181827129311,-38.559453225620445,-65.2562321010429,-41.84949454023463,-43.117664986255065,0,-41.51086812274315,-40.004851588987066,-41.51086812274315,30388.698031725067,NA
People's Map Commission,60,-20.41802511531265,-21.142124732845463,-97.0511461596208,-24.33424902492267,-22.894287740657433,-37.73567351934761,-24.19292477672531,-25.993356165194726,0,-25.708543652623593,-22.959871664404513,-25.708543652623593,25110.89404259254,NA
People's Map Commission,61,11.538633261181126,10.112113141660334,4.906245072587495,7.44516191477117,10.169654132465231,7.04217472340789,7.848975705384332,7.295878611532357,1,10.313113524248445,9.250606253450465,10.313113524248445,25172.79369408945,NA
People's Map Commission,62,5.119634504243237,3.021491258354325,-3.6028203935947136,1.770829137678831,3.1423902876965393,3.337194761217593,0.7890198058963072,1.9399284370490832,1,3.9041420185351567,2.7054684338787287,3.9041420185351567,24730.723961449003,NA
People's Map Commission,63,30.53796595113505,28.12391310908126,23.19970808871517,28.291605240950375,28.77484445527919,41.44159855844936,26.669022902701716,30.257911917787844,1,29.338520284856884,28.568359637516583,29.338520284856884,18169.087221944093,NA
People's Map Commission,64,13.95571657361327,11.955891808431408,6.006156163586529,11.035711516941232,12.908359138962329,16.24521077499012,11.045525194280902,11.848987348203877,1,13.434326964558371,12.236328105949433,13.434326964558371,20467.06252098463,NA
People's Map Commission,65,10.134435802567554,8.515620623347687,2.3717627662321936,7.254144049596345,9.141595799727977,11.10816273623953,6.940861881119986,8.082105814200563,1,9.667001378129218,8.367759383252967,9.667001378129218,21262.229701247677,NA
People's Map Commission,66,-20.3328961723551,-22.40729024512656,-28.682087704650733,-24.284001309181313,-22.054036093670693,-46.06426615387378,-24.2921619357437,-25.551364023503243,0,-25.20109294123415,-22.740773877737702,-25.20109294123415,27214.2296236669,NA
People's Map Commission,67,-18.7507138556317,-20.64805538308799,-24.51664914362852,-25.24440733593029,-17.492759501825123,-30.62075807840085,-22.739890024509947,-27.17119284260555,0,-27.63185856655184,-21.056942679474265,-27.63185856655184,25637.213096905485,NA
People's Map Commission,68,15.26410535433372,11.202002490556987,11.565760919342877,9.942233442734832,14.525563175759777,9.184840058183305,10.513792597289273,9.551434446063375,1,13.489830081496223,12.561423642529402,13.489830081496223,25764.064116487476,NA
People's Map Commission,69,12.89258782566775,7.950951412011786,9.20851728463228,6.555190610281459,12.017404837372151,4.902800083754738,7.535557133362652,5.3652779387625635,1,10.59088710906034,9.750185101671004,10.59088710906034,27261.26773715885,NA
People's Map Commission,70,-19.904289644045264,-21.435479786622675,-26.19658870882906,-25.577164539602983,-19.65105994042368,-25.786583814213383,-23.102426109148137,-27.596617954666044,0,-27.75010114790534,-22.058735058305015,-27.75010114790534,26972.080534625544,NA
People's Map Commission,71,14.04621750983397,11.137997772118563,9.09474823726324,8.98611204419842,13.42911881042404,15.032854873740126,9.956742386017488,8.606241793886136,1,12.614454913524444,11.60454768761848,12.614454913524444,27577.38678915688,NA
People's Map Commission,72,-26.07427706640796,-28.602397929747564,-69.40230360370361,-30.83847450489032,-27.87487130814205,-60.42491043873698,-29.890942305698115,-33.0821682749285,0,-32.71181998474826,-28.669641296284613,-32.71181998474826,27645.040497098253,NA
People's Map Commission,73,3.520043086866198,0.938223938223942,-2.0947841795748934,-1.3345605154164777,0.1198901651390305,-0.30526681865605254,0.15467305981980983,-3.480906179481412,0,-5.210125345544559,0.6150114491021402,-5.210125345544559,25836.151867888322,NA
People's Map Commission,74,-22.251284176818764,-24.438545531340058,-28.156048653713015,-27.175517440088186,-22.60118859068087,-28.234723815852007,-26.22782097090719,-28.67635126351842,0,-28.449217630403844,-24.563952794623752,-28.449217630403844,32028.392985811042,NA
People's Map Commission,75,2.1727448850404008,-0.5486444507648403,-2.896617645107563,-2.1548561163718505,-0.6094779278503382,-12.161593069970117,-1.4782765109653262,-3.5212726827682053,0,-4.8778264052408185,-0.5174664175367785,-4.8778264052408185,29329.807206103316,NA
People's Map Commission,76,77.26754824252477,70.90037540971356,73.22930717978848,76.33440958691882,73.53623222066754,98.0417157520283,70.42192714238182,81.17450999501528,1,73.89287676198128,74.39002929812324,73.89287676198128,26591.65247435787,NA
People's Map Commission,77,76.66111990547306,72.5668596144493,73.48368943548124,74.18813796740112,73.83581499394492,82.11571212582449,72.12964710570186,77.36672154755797,1,73.6973086926811,74.20367999313024,73.6973086926811,35019.83107328491,NA
People's Map Commission,78,79.04444375766136,75.08194136579874,76.77713458866768,77.1872683464099,76.9079990683757,91.82621234101624,75.78879317285202,80.86642343709917,1,76.85822784229615,77.23212608632474,76.85822784229615,30906.67093755337,NA
People's Map Commission,79,3.553609568718341,-0.1491325689527534,-94.57010465276969,-2.421347466550877,-1.6001131866523133,-23.155597985983345,-2.5769772090421084,-5.406250739037796,0,-7.839737784574558,-0.7612070733817393,-7.839737784574558,27221.66040047015,NA
People's Map Commission,80,12.083947877567748,8.307998208928202,8.425488714891783,6.127143273781166,8.191618297392312,1.5972750113049716,6.183408886241476,3.9861663547545,1,8.564532840246748,8.146529583745675,8.564532840246748,27061.294314444793,NA
People's Map Commission,81,-7.549141134442422,-11.234321507917212,-11.742310938803277,-13.261749279861924,-12.026474572798753,-21.971848787529563,-12.85035254730904,-16.39031239627337,0,-17.920293845684345,-11.421929383603036,-17.920293845684345,24640.53757430589,NA
People's Map Commission,82,-1.4940414775780952,-3.854183584414817,-12.285255237439353,-6.101316502863485,-3.421467824803892,-7.826353420072064,-7.233186034886302,-6.733052721729981,0,-7.898758881014924,-4.562502960032944,-7.898758881014924,26570.386773316728,NA
People's Map Commission,83,-33.960614064678666,-35.81881121629652,-41.34368989250432,-38.140436637241955,-35.44674289808242,-52.272386547680874,-38.856548973271074,-39.67161048790382,0,-38.53379536779464,-36.60108564331853,-38.53379536779464,32867.98645666982,NA
People's Map Commission,84,-21.76085299216079,-23.922168444055178,-28.88999326635691,-26.54980494191178,-24.199056512346505,-93.66438193214604,-27.805168812081117,-28.211228272688178,0,-28.226500429936237,-25.078720814625047,-28.226500429936237,33727.563040579924,NA
People's Map Commission,85,3.5015724390511425,0.5514052003462777,-3.713111227509208,-1.2547768011165972,2.2474559425799514,-18.358493846201,-1.8393341013774325,-1.6453482124936463,0,-3.1076793943140677,0.6637293697842661,-3.1076793943140677,22764.7528408898,NA
People's Map Commission,86,-22.911416407040768,-25.07170386704666,-29.725345335648573,-28.35453051076164,-22.530748294801995,-57.64866625257166,-27.162724013983624,-29.8779144964166,0,-29.74280418632039,-25.239854806647006,-29.74280418632039,28802.31515182539,NA
People's Map Commission,87,-40.00789354706384,-40.73880866168025,-47.0418342558737,-45.6889939168808,-37.72866778629969,-48.919833664883825,-42.97896883214528,-47.56877635246947,0,-46.20946258709945,-41.6011310205974,-46.20946258709945,21795.227892058672,NA
People's Map Commission,88,39.48734174836833,35.58276579204525,35.18111520916371,34.076626140163114,34.82391773025731,38.29740772559308,32.66004422560309,33.33934159948056,1,34.97592956008521,35.26198246109796,34.97592956008521,33225.04025626245,NA
People's Map Commission,89,59.71369936166984,54.75648925197728,55.482497483975465,55.69789279853865,55.0457236478568,55.42285694512248,54.914126832371416,56.18589176743387,1,55.755927382201094,56.342860660109174,55.755927382201094,29446.743798933607,NA
People's Map Commission,90,59.27765404927583,54.16047223853888,54.39731223333274,55.159136325680024,54.699922376194856,55.14132339959862,52.40876760710439,56.2811067634449,1,54.80236732633728,55.38637008956377,54.80236732633728,33299.66975745948,NA
People's Map Commission,91,-14.570263846450777,-18.008882160826435,-19.313197030513603,-20.356643843713236,-15.72448578184872,-29.455368530932923,-18.40719178299004,-22.726527117136925,0,-23.437363831179482,-17.264646313750696,-23.437363831179482,24751.96895524351,NA
People's Map Commission,92,-13.16141697683344,-16.626357415480154,-17.491288122285553,-20.053985613228775,-13.267984118864469,-23.975141822590174,-16.88185509122632,-22.845057240605442,0,-23.981766333509466,-15.84131045003825,-23.981766333509466,23939.920843992953,NA
People's Map Commission,93,-24.888017214879472,-27.78215279016947,-29.898147436041413,-30.59858449872297,-27.71807694172653,-31.131414702541964,-28.292187915406892,-34.21630978471822,0,-34.42867861780584,-27.87421664268396,-34.42867861780584,26331.087082415692,NA
People's Map Commission,94,11.075025271162165,6.498273758285772,8.966864304302135,3.908909809863398,10.03752691415421,10.438120393537536,4.382909686553122,2.3286881946365066,1,8.105381953854447,7.351092920433224,8.105381953854447,26850.84134381802,NA
People's Map Commission,95,25.463686113594864,20.536752555214942,23.386213475685896,19.85697436086889,24.112312071418017,23.881307257159413,19.058775695127295,19.864562651613337,1,22.674057254866458,22.122937060252266,22.674057254866458,26692.435147788394,NA
People's Map Commission,96,-17.48324110316282,-21.250962453009652,-21.415387385765097,-24.17260348092705,-17.810634834508953,-31.118329047683492,-21.818845206604028,-26.848808847827843,0,-27.65941757365671,-20.32133115630071,-27.65941757365671,21986.949087394532,NA
People's Map Commission,97,-35.18444499445386,-38.28366787432637,-41.58560876439631,-39.682237500673075,-37.98294036849077,-77.38194711984656,-40.46116946299694,-42.01594265054204,0,-41.089166643081,-38.327698081653665,-41.089166643081,33609.06668678855,NA
People's Map Commission,98,-25.753335901670766,-28.925234454368677,-33.09602154053109,-30.781489746176533,-28.73902030311431,-31.580467230544556,-32.55469707346085,-32.79351631722198,0,-32.726909964689206,-29.457135756105615,-32.726909964689206,32898.38840105398,NA
People's Map Commission,99,-28.0457251057642,-31.496457631751824,-35.371317940351645,-32.85583250482087,-31.376167703620805,-53.47139420423803,-34.9505066223801,-34.89650778981363,0,-34.634851960586396,-31.80705798414649,-34.634851960586396,33742.517304849396,NA
